J,I,TinH2,ToutH2,ToutAIR,TinWAT,ToutWAT,PinAIR,PoutAIR,PinH2,DoutH2,DinAIR,DoutAIR,DWAT,HrAIRFC
0.0005105625713309628,-0.00017561127325101459,-0.00038410400038036,0.0001590413473260561,-0.000298901070627079,-0.004414522718827615,-0.00023788085731470845,-0.00040399344517239223,-0.0014497558989452443,-0.0011669229080585528,-0.0036137265055603035,-0.001754398047057364,0.01763837997210787,-0.0016185529226072893,0.00021247907673413913
0.0020844371762166946,0.0012732650293135795,0.0024026813743220315,-0.0005852487485818303,0.00028592613656351,-0.0008219209340164582,0.00022741081884567686,-0.00020816652892462757,-0.00070589025132966,-3.430947816409209e-05,-0.00065480712389982,0.00024306193339541655,-0.03278783726675922,-0.002556014756096477,-0.00030350095887913745
-0.0026059843197421113,-0.002734747901613475,0.00018903447349097628,-0.0006331799741129977,-0.00010551473745630804,0.0007472665594936542,8.763204549401706e-05,0.00025018683908274215,-0.0009109148645847607,2.2350427948471634e-05,0.0008313009136250416,-0.00022713095646196866,-0.04021052215847563,0.00013097878171749016,-0.0004688717686290431
-6.942745169255486e-06,0.0007475168637357818,-0.00013041429645754233,2.407893046009952e-05,0.00087999996735823,-0.001015036883031764,0.0002640660541747033,-0.00030137398159212954,-0.0015128529101448981,0.0006881015173998583,-0.0021090984618021033,-0.0007311478926348335,0.012417915033654655,-0.0013976389646806532,0.0016077139947402441
0.0003627884701516435,-0.00019119197199741174,-0.0003683910670304208,-6.0504967816836806e-05,0.0002617421872932431,-0.0007810006404746989,-5.46101718306459e-05,-4.9679183017607766e-05,-0.0010810951527008528,-0.00022767579158435304,0.0004986913358062236,0.0002069552491653885,-0.025461606699785387,-0.0033680898490294625,0.001916658534056152
0.0004477948647765884,0.000132992477783338,6.099525189073541e-05,0.00014349605037381364,1.1551384705103248e-05,-0.0011530293183751447,-0.00027895283563468174,-5.845263343396107e-05,-0.001283066835335262,0.00036492770508013466,0.0020344386642667826,-0.0010786989198638052,0.014325541319873685,-0.001692760780998434,0.00029836633490586573
-2.2571376017836362e-05,0.00037129833537038315,-0.0007735343032588635,0.0009994762818585912,-0.00027538890329624537,-0.0004351723955770119,-0.0009115951269787096,-5.861894201485732e-05,0.00012462262368592513,-0.00020331269078040625,-0.00025800959680628133,-7.014781478419595e-06,0.05173134044172408,-0.001823236405273174,-3.093317681360552e-05
-0.0011832025208939017,-0.00021169063168405397,-0.0005721582165635638,-0.0016458099685935285,-0.0002527032211637661,-0.0017350647023311797,-0.00021789033996917942,0.00022874009544578155,-0.0014979049621753513,0.0002717603103315266,-0.0005470777412181938,0.0004136047075906511,0.006090849783476648,0.0007583412961559251,-0.0015600618430973942
0.0029043329317135643,0.0019214123428432193,0.004953125747578551,0.0008312447075698242,0.000534072511813183,-0.00048542761226401886,2.193720244333454e-05,0.0003809753446882561,-0.0007618897238372072,1.3577488123167092e-06,0.0004858634834242982,0.00030775378485013336,-0.030452035314772405,0.0022938872603551442,-8.70568300448443e-05
0.0017517985056660858,0.000794091376863856,-0.00100762626990772,2.7116180731363404e-05,0.0002445912862260541,-0.00036939227422946484,0.0001609571028347765,0.00012267575450517298,-0.000939757554596804,-0.00023499744773377527,0.000720316470288854,0.0002606686572841721,-0.03612128307087375,-0.0003057941283793377,-0.0005037314135492877
-0.001175420232458319,-0.00018503470022446648,-0.0006377218719320364,-0.0014070208366468735,-0.0002888549854876913,-0.0016396561502834664,0.00011485350217452066,-0.0001463192183531016,-0.001456418292593072,0.00011753934422082058,-0.0005883522751462252,0.0005335888592646363,0.006528936075341839,0.0009512538789680975,-0.0014369044548170722
0.001653665501484857,0.0006593846243411772,-0.0007537453902189726,0.0008191815360516362,8.48763592220465e-05,-0.0008839527761339621,0.00012819823875943754,-0.0001251320080599794,-0.00029013372332717684,0.00037316394818495235,0.0007624687501059388,0.00019492530003844955,-0.0341188670793773,0.0006380024179850535,0.0007183784115137654
0.0023308259661845446,0.0015021712418480098,0.004528103025176881,0.0022265654907927548,0.00015681435720244397,-0.00043091591981220717,0.00024357685474100802,0.00028732019846219566,-0.000968860613324041,-6.236347976156206e-05,0.00030962224691042425,0.00022900798833692674,-0.027972224830421635,0.0016344865641214896,0.0006025806101923331
2.107236047224837e-05,-0.0009898747811148674,-0.0001448479446995235,0.00022689212257395735,2.194806576844422e-05,-0.000156461162400372,-0.00036922315911736963,0.00022938952489915768,-0.0012993739208609699,8.348100914426328e-05,0.000717647813969525,0.00030578625354471664,0.034057118982306775,0.0007740975553377099,0.00020180700597014238
-0.0001132346003282193,-0.0005963697332663118,0.0003510051016017894,0.000707024270660919,-4.2721195839393476e-05,-0.0025739707092327477,-6.825496843570741e-05,-0.00034051937329141336,-0.0005720636618946827,-0.00027067920953389134,-0.00028913025667907737,-0.0007348903581738651,-0.00716607910914419,-0.0007079439716587557,0.001119575793722149
0.0026789070629545312,0.001623855189535617,-0.0010518557265045297,0.000917866038259521,0.00022649239399339077,-0.00202995777288555,0.00037889051905841355,-0.00040358625994419914,-0.0004642849219922059,0.00014419538654087538,0.0006685666906424769,0.00020596548010148644,-0.03262982368704204,-0.00026168793746084694,-0.0004879816863892727
0.001884514619405558,0.0022202503478202878,-5.824957458752762e-05,0.0011650446050639387,9.858478975007347e-05,-8.438883231175136e-05,0.0011914885776623451,0.0005226149384101466,-0.0008474717541903586,-1.9590032433021757e-05,0.0004392490788621646,-0.0003581883038121856,0.04348232712173896,-0.0004043893041675016,-0.0003838080146929296
0.0032140102731482685,0.00233851075584744,-0.0006618735609161124,-2.5464558070652274e-05,0.00048294423040966397,-0.00025866485909014557,0.000852797854646537,0.00018649617586025556,-0.0003102479768227373,0.00010148829804605214,0.001193398004330562,0.0005170719562153488,-0.035181287833480596,0.0009570211509094813,-0.0004040820562711991
-0.0012981732044355034,-0.00027837133005445574,-0.0002399143108981562,5.449015704571199e-05,0.0002690650030012337,-0.0011038162584672809,-0.00014233677480453017,0.00014420974225896378,-0.0014587851295977618,0.0002915235685946089,0.0017866313780491232,0.00031113340765078954,0.016565751686936938,-0.0025155092492041447,-8.243948939428089e-05
0.0013346619469502767,0.0005486431051265669,0.00022997326274257934,0.0011573661762622287,3.422695955007538e-05,-0.0004810676982222602,0.0003023679088979082,-0.0001844773675848504,-0.0007061007683702837,0.00016442823070100606,0.006267456491131465,0.0008460683170630254,0.0232237653664369,0.002095349000675274,-0.0003258563243613944
0.0016969770993453424,0.0010244749385447556,-0.00022920865171592955,0.00028098247864927857,0.00036182608659705693,-0.0007233440658769549,0.00029459707528836697,0.00020069548611997533,-0.0011896596786415059,0.0004640788639298007,0.00279723263769905,-0.0004438457073286269,0.02169964252180245,0.0027572408934568313,0.0008041418577000534
0.0021480867556392083,0.0013604515071524053,0.0012185798068991343,-0.0006261150582604389,0.0002572040726684068,-0.00048617101174039113,0.000196873120905076,-0.00015685946162361035,-0.0006466976714593816,-2.391382868432204e-05,-0.0006154241337778677,0.00023340814174225113,-0.03375981032998728,-0.002315514756017841,-0.00024935881896744
-0.002513056527171925,-0.002498626063590608,-0.0008945310483204348,-0.0006214883869483684,-0.0001173952228395639,-0.0003612448236895806,0.0001570827791614803,0.0001724732417787353,-0.0009042347754745417,-0.00018543337050550766,0.0003875207619193782,0.00012789102189740502,-0.039889233305899045,-0.0001478451411412721,-0.0010511857825755378
0.002674700047104308,0.00201525864451584,-0.000310733561851187,0.00029846543283130827,2.5366460896439396e-05,0.00047836117493938834,4.210667403437858e-05,-0.0003878559596599992,-0.0009045824089657135,-0.0002120329639899759,-0.002746017989561158,0.001948211452229934,0.020091986613923397,0.0008564633579946434,0.0012767376283725862
0.0009746651445508232,0.0008736403999239745,0.00019184257584091218,0.0007527935929224011,1.2845859348480711e-05,0.00320724839227533,-0.0004957951058769799,0.0002277356379311771,0.0008224224128228731,0.00017312664219766566,0.0004257159267314549,8.315644048387252e-05,0.0539889233070512,0.003422135837213429,0.0008526724343828334
-0.0004245834152673406,-0.00048126247667397464,0.00020353901507215498,0.0011828726795972077,0.00011242748551798686,0.002956395157832457,-0.0009996191241497588,6.740766467674818e-05,-0.0016062248404171914,-0.00024443137570621964,-0.0004461804501975382,3.020824384799926e-05,0.05464692843634353,-0.0003830852237700576,0.00021512670370547245
0.0032448297598932007,0.0019806690846993946,0.004227169768708892,0.0024628113856482456,5.908930652111673e-05,-0.0005160595446598475,-0.00010007207849284338,0.00037956128558425914,-0.000747641584862616,0.00010047834082905177,0.0010894943506514836,0.00028918998060118264,-0.02860668789833404,0.0013302097090131934,0.0011452671396108408
-0.0007080190872939828,-3.513150569489813e-05,-0.0001324388051818938,0.00011927133059360588,-0.00043385620654435653,-0.0013765405316356367,-0.00036724236860161065,0.00025626508629632906,-0.002230471954996908,-0.0003264446548596552,-0.0026566806958898256,-0.00013622577532580377,0.013200705110314983,-0.0017996340006804121,0.0011863676851496044
-0.0010568946043897592,-0.00010741283785745594,-0.00030473100417139937,-0.0008247515183923314,-0.0001051225740975453,-0.002457817611730172,0.0005051493403274212,0.0003925044235301593,-0.0022457863182528204,-0.00016837847255034944,-0.0006691913022191162,0.0004577072547067406,0.0054119165036559036,-0.0003383966964344243,-0.0012861234520021023
0.00042355401036920043,0.00017401732791232666,5.570350937923117e-05,0.00019117011344906454,8.366048054528294e-06,-0.0006956041859557163,-0.00011682874715410535,8.929817653936694e-05,-0.0013508820222382443,0.00020352656985060053,0.002551809109350414,-0.0010958696823302947,0.013721482840685249,-0.001663278299063995,0.0002746263877542094
0.0024993231013814205,0.0021190376145267284,0.0010040335836487549,-1.043083074886268e-06,0.00010833314012901883,-0.000206203836651527,5.470565529653994e-05,-0.00046206322848621646,-0.000593808828999555,-7.428646642482689e-05,-0.0010357945838986448,0.0008173837351939728,0.020035927758469435,0.001008270563588827,0.0013566073100780333
-0.003658298315445231,-0.0010552871963442918,-0.0007308888581372211,-0.0008214211979441181,-7.056905835739399e-05,-0.0009253276243442381,-0.00029149620102195085,1.4434511778942878e-05,-0.0007812609487030924,-0.00014626910315398812,-0.0005078750648286757,0.00011576834092686802,-0.038490943510966436,-0.0005355684161881114,-0.0010786298828123686
-0.00018267400073710706,-0.0007441884906333082,0.001120486648889483,0.0006431974924436559,0.00023338171687020567,-0.0019532532376768737,-0.000517379372310316,-0.00011570312073524054,-0.00035431716249508546,3.572634421014887e-06,8.928054502640649e-05,6.543356764343223e-05,-0.021854860243518535,0.0007451221892320982,0.0008882242719279176
0.003138833650406639,0.002151102406408931,-0.0008109079471768522,-0.0003615632837960692,0.000317085527917339,-0.00037941773688566,0.0012196416328338915,0.00016137375088726806,-0.0008390226336760345,-1.7811573936273726e-05,0.0007041541023959937,0.00038177990544973256,-0.03485261647104381,0.0009144993448548184,-0.00048372973589597655
-0.002808048175145327,-0.002948019604657344,-0.000702063051971,-0.000576064584338492,-0.00017185407154026117,-0.00045474671135012427,0.00043317894279950437,0.00024946937862070813,-0.0009089716005007397,-8.53453611067598e-05,0.0006273195387743959,-0.00017413122582616902,-0.0405953256000987,0.00023412891296115953,-0.0009744481435110292
0.00048215223524669594,0.0016945992334062704,0.00170068445700155,0.0004890469449215166,-6.736549526047047e-05,0.0031887506719418405,0.0019649371293155374,0.000284314790358284,0.001476729760124402,-0.0005080189504334954,-0.0005724845252329407,9.808742053061279e-05,0.06026725996164256,-0.0008469549003256419,5.842995056577264e-05
-0.003422339742345314,-0.0010119196680764596,-0.00048329362725683305,-0.0005704413117610292,0.0004080680575687495,-0.0009514059944818722,-0.00011747284382518356,0.0002808528263807059,-0.0007769418353910202,-0.00016643858806440163,-0.00046734518197518344,4.68482013820447e-05,-0.03881034025219011,0.0003379417881786997,-0.0008381824560643889
0.00021657447932595518,0.0010655034206178257,0.0016852642394920671,0.0002789119350765358,0.0003148680470083874,0.0025154879612293347,0.0015371501033301224,-0.00027331948806618816,0.004012315707203589,-0.0010586055228237203,-0.00023563737477716614,6.178163080404367e-05,0.06055097893022555,-0.0005167172915353214,-0.0016516033214826775
-0.0005488676286708889,0.0003133037940235687,-0.00034520427860418616,0.0009338642358315722,0.0002762199195114715,-0.0007697204892859531,3.174654738671445e-05,0.00024674855239266696,-0.0014007671418554315,0.0019259819354584243,-2.3834896677066625e-05,-0.0004172753389320155,0.015383737674615082,-0.0010317458508362035,0.0007118362531965496
0.00047660841547109194,0.00016998091798055352,0.0022114713453053173,-0.0013800495616749819,-0.00011347835371216427,-0.00038172458631379337,-0.0003263558871936011,-0.00012514062501766727,-0.0005326428227012163,-0.00019397908527144845,-0.00016221880019781025,-0.004790009328150875,-0.04140318222393136,-0.008178470925545727,-0.0005513103486351283
-0.0009401840831720396,-0.00034099241423345345,-0.0016395128197621428,-0.002356514285427625,-0.0003445679254074678,0.0004536559560982076,-0.0005117322134750491,9.918925275608225e-05,-0.0016026313689736327,9.411305814340812e-05,-0.0006651125551161257,-0.0022624752111374664,0.002341306224381387,-0.0008509730246607323,-0.0029482056703162003
-0.0003493167933297467,-0.0016593691512591113,8.108686242418128e-05,-4.558253465112018e-05,4.348295098282313e-05,0.0017081477699851717,-0.0002845704842626349,-0.0004158594764144274,-0.001949454736693114,-4.89771969233122e-06,0.00046527911593465004,0.0001115110071063732,0.03830415909646944,-0.0004536667698073665,0.0005350522213960982
0.002363339131904438,0.001365040689956384,0.004072906587467135,-0.000554613931099125,-2.110044938769684e-06,-0.0007827620762037333,7.237994844102628e-05,-0.00016444924100495872,-0.0008208813610817981,0.00011562796543629422,8.455260710664695e-05,5.5217986091825894e-05,-0.03231924926224227,0.0010500722133530212,-0.0007183961496218675
0.004657881058196315,0.005205016210271928,0.0011079909176346062,-0.0003351759816771733,0.0005013230778550958,0.00048169742615991514,-0.0002872217660690695,-0.000232953531719361,-0.0007189442156900073,-1.1185236922968398e-05,-0.00021782950933285929,0.0001787679754204835,-0.013583270226888879,-0.0001115582360295462,0.0031210472064682614
0.002750752551928581,0.0019209403181461883,-0.0008694799904333157,-0.0003487810375465888,0.00042569658814479446,-0.0021164649262008085,0.0010898718906904516,-7.55066136915058e-05,-0.0004529724568226604,-5.491946352919825e-06,0.0009489659940912746,0.000318276709816962,-0.032772032222063714,-6.123475680069529e-05,-0.0005745587863832639
-0.000536171243035423,0.0002006983946068093,-0.00028634079119511626,0.0012987157800885669,-0.0008773833419967803,-0.0010142068065532475,0.00019173608359123059,0.000138258134240835,-0.0018308167762318816,-0.0008717070887761496,-0.003382143862013331,-0.00036152100748952296,0.010440266922094347,-0.001117259213695829,-0.0011893006627468252
0.002594616698972003,0.0015708645729318256,-0.0010666888231005683,-0.00013136122936302028,0.0003624181175244587,0.0013708754909717003,0.0008590176471873241,-0.0002654115549160279,-0.0006265708459936427,9.911959980316093e-05,0.0008645135979001193,0.0002524425212276796,-0.03627402441581681,-0.0002520115039050333,-0.0006394006636827012
0.0013865079724079583,0.0006125220095027442,-0.00033539218595902547,0.00012338187099738786,1.2627551930233775e-05,-0.0008161442770853206,-0.00017133261494076094,-0.00019365959879099592,-0.0010316811099936234,0.0004969563080164212,0.0018090538507607638,-0.00020540697988595232,0.02193825640899182,0.00012546950672853382,0.00022229718436746201
-0.00331392658187439,-0.0009551315100518831,-0.0005555824074366492,-0.0009281429129316288,-0.0008144654999448066,-0.0005358241681234323,-0.0004434742345653943,-0.00032527936084732347,-0.0008454323554948933,3.806463933513433e-05,0.0010231907009750746,-0.001288444924278612,-0.04387442602608512,-0.0003755810428455053,-0.001443971506847935
-0.002509819736521011,-0.0024677283236166307,-0.0007519268114463916,-0.0005752129201865112,0.00032049639928238664,0.0007066942854092639,0.00011789586044023723,-0.00015125348466600873,-0.0005836749380179482,5.803175713815184e-06,0.0006676929408347737,6.844474215654162e-05,-0.040149963462343126,8.229888768798389e-05,-0.001019179759713078
