J (A/cm²),TinH2 (°C),ToutH2 (°C),TinAIR (°C),ToutAIR (°C),TinWAT (°C),ToutWAT (°C),PinAIR (mbara),PoutAIR (mbara),PoutH2 (mbara),DinH2 (l/mn),DoutH2 (l/mn),DinAIR (l/mn),DoutAIR (l/mn),DWAT (l/mn),HrAIRFC (%)
-0.00010920001074646758,-0.00425429142439306,0.00032712750510479775,-0.0004048808199036206,-0.0005229906076669369,0.0025137836157577455,-3.596230405604568e-05,-0.001861454332120728,0.007177240916775481,-0.00023252505811023974,-6.141914379458288e-06,-0.0004897425107170122,0.0003007410743248337,0.04398367765768736,-0.00045756980266799,0.00015607430927068542
-0.006974218523354469,-0.0013100392361568773,-0.0015018995349304187,4.691955624175108e-05,-0.0009665285927587163,-0.00014284154929641561,-0.00040758202904095733,-0.0005024682716275552,-0.00349337894090974,0.00017456858242426664,-0.0003851166309222332,0.0008596248669055981,0.0002354786053025243,-0.03342362152861618,0.0011763403647755042,-0.0016096564338075635
-0.003994814932567256,-0.0015697548619043086,-0.0024545756861969153,0.00014643886420849682,-0.0008885200601915261,-0.001067816660154865,-0.00022053698840194367,0.0025479636742878503,-0.0056356174293426126,0.00014535044409603884,-0.00011641180571834986,0.0003951597838314304,0.0004732610616814819,-0.032081388417598375,-0.0012743425646003614,-0.002553724650810296
-0.005978831639486972,-0.00039569441254175383,-0.002317688767700698,0.00020282931267859682,0.0006152329901009314,0.00038633933938318646,0.0006863947322219996,0.0024539615354153633,-0.005285574616354089,0.00027523524903327016,-0.00025089662035284257,0.000607412841974094,0.0003764990851158712,-0.03288843546891107,2.7249632230473035e-05,-0.0017861555657627808
0.0005116106481860758,-0.0006072783758123001,-0.0034377191164392377,-0.0011045170742513349,-0.0012480620850766756,-0.0009031229045277412,-0.0011096674493462381,0.0011345246677310031,-0.005552700287354075,-1.851483371957167e-05,-0.0002476935187885198,0.0003407202697436927,0.0001712013373305011,-0.025358080631864115,-0.0024776960872791775,-0.003335401676255257
-0.0019015628684437497,0.000965429010400876,0.002508940051633386,-0.0001430453762667641,-0.0006025391662975596,-0.0007538993738941728,-0.0006382194160692409,-0.0034814599771611342,1.5941045626716034e-05,4.001131065955602e-05,5.665243448808676e-05,0.0001930840086305442,0.00027252080302836277,-0.01883484374365505,0.003525803004566541,8.4531252133258e-05
-0.000466725419551453,0.001462001508431508,-0.0014969384844678135,7.469569993704901e-05,0.00017463509033775114,0.003213090995276638,0.0005104573962646113,0.005532416595574503,-0.0003444143176493201,-0.0006322608973405066,3.786979794763227e-05,-0.0006590776706701383,-0.00047205084009790645,0.04702377724800148,-0.0005401275355104482,0.0007111297708814833
-0.0009155436751380484,0.0009820022676920149,0.003582724491611063,-0.00010754242275694684,-0.00044881173486067483,-0.0006944133317232377,-0.0009916700784897872,0.001824957998585135,-0.004758627187893346,-0.00039564121139126253,5.9674242939328287e-05,-0.0004330774502096506,0.0003090454492580487,-0.016882960741536363,0.0025504867977880507,-0.001284084242458705
-0.0007000227904258943,-0.011038269614624957,-0.00017776730221678755,0.00018223524803991483,-0.0004908020148596482,-0.0015784034247831196,-6.332830725929585e-06,-0.0032605693469656464,0.00610129350395258,-0.00024191385567766825,-7.45627879073601e-05,-0.00086098086663069,-0.0010897626776990486,0.005146554976549367,-0.0024744274955551147,-0.0009297203172506478
-0.0011974108515554742,0.0013411395465773163,-0.000522661060666777,-0.0013267511479611092,-0.0002111730649257868,-0.001871469192282867,-0.0007200947991263412,5.544701744569179e-05,-0.004220614987696158,-0.00035772482210954333,-0.0005858425615667518,8.998176001690364e-05,-0.0007201143536913456,-0.03174569494269783,-0.004571653618360883,0.00023425738817971526
-0.006942570918672788,-0.0004247789028407045,-0.0007105221584915573,0.00039398503405269357,-0.0005467298213891533,-0.0006223991348354405,-0.0004661620679129757,0.0021230929346819716,-0.005720672994840682,-4.786893787556341e-05,0.0007934176706505485,0.0007390749054936483,-0.0012467313334969525,-0.03226206210921298,0.0007444146429164054,-0.001837784112253677
0.0029187425251955695,0.004055545206201479,-0.000967546300935841,0.00021470842563136593,0.0019484406454458156,-0.0009265111063940833,0.0004230197284037718,0.0004622509106985844,-0.00404401367458393,0.00022329828128334468,0.0005967781046713132,-0.0004675299152908746,0.0003099156272684049,-0.025130741554990097,0.0006434424998938153,0.00259472333960947
0.00031744242846327276,0.00020808664514519986,0.001972286192220254,-5.730072174506473e-05,-1.1140901105459487e-06,-0.0015597401886024188,-0.0006300206926842185,0.00194085881063791,-0.0035834229446303784,-0.0003353802768574435,0.0001952229680091407,-6.445010038841128e-05,-0.00041418491724651806,-0.016733868961938937,-0.0036735391069181848,0.0024715036224785547
0.0021466833559931607,0.005030208409502903,0.000393493203361991,0.0011917439266650128,0.00042439963205702255,-0.0012738229621460102,-0.00015144031476132052,0.002903349918734684,-0.004140210594433906,-0.0006791087130161911,0.0004560384964821389,0.0006801468462279319,-0.0004572641291831319,0.0382625868565321,8.935141512485251e-05,-0.0007307822492529053
0.002155843932952337,0.0029988227050214097,0.00023238749223847705,-0.00011292010376999793,-0.0008871385573086772,-0.0003463453545636146,0.0005021476487439126,-0.0023560018374106516,-0.0028093471406657475,6.250415726784118e-05,0.0002864367982014558,0.0007309307564616927,0.00021723061239875603,-0.027407223869965143,0.0023907499689453998,0.0013424145804080947
-0.0013625211065337926,0.002785091936008126,-0.001916989676939431,-0.0007199571307464822,-8.23602024965337e-05,0.0006946280366072718,0.00016226366659008524,0.00040581200076192587,-0.0034001899472629804,0.000261613180524312,-0.0002462930419703342,-0.002781114971982383,-2.1824596936077194e-05,0.010519268933739497,-0.0007507791640646012,-0.003259019716736761
-0.0068565211824324875,-0.0010378733316899077,-0.003074219444390881,0.0003742894095916242,-0.0014301937062466514,0.00037964534950044596,0.0002874056946444654,-0.0008307313793953383,-0.0043068438324277035,-0.0003352184872344712,-0.00018822454675014675,0.0004837136484626634,0.00020715422932046044,-0.033643825856436126,-0.0019986863102918785,0.0011504990860693497
-0.003634037474205814,-0.0013253221321914816,-0.0017500722009035489,7.330292292985964e-05,-0.00015700983280344963,-0.0012466224298034042,-0.0005095369683573588,0.0021784487204881235,-0.004967279000142089,0.00035056688495024125,-0.00026892578502245046,-0.0015402088020162797,0.00041475713996307637,-0.031900897925192816,-0.0011771817613381087,0.000475679389505057
0.0022225429953544964,-0.000723274440305113,0.0035344973798399583,0.00012336257422377654,-0.00020112679515088924,4.398444406621177e-05,-0.0005070594643639345,-0.0013680206692611976,-0.0024194520932263918,0.00026451025590968507,4.030583650934175e-05,0.0006108536866117841,0.0004744118813750163,-0.028593464290208016,0.00045167383813103136,-0.0013328510835141944
-0.0006269578259415792,-0.010649659176086576,-0.00034603751806364363,0.0002400950440629943,-0.00047258212494596886,-0.0017652474457174668,0.00025389131764750613,-0.005809360615967293,0.007330676752340609,-1.871195855933896e-05,-0.00010882055796728366,-0.0009774150393839038,5.660668319892116e-05,0.004746764918478875,-0.0017863464905517419,-0.00019480368462089043
0.005120335838571369,0.0030760482788238083,-0.0002536029511924215,-8.275899389543087e-06,-0.0008024594781543465,0.0031927830853385455,0.0001225449417553844,-0.0012373766439624982,0.015681957971319847,4.1452054427866404e-05,-8.853448380776028e-05,0.0006688913038937963,-0.0006844805821779294,0.052904060612520586,0.0017416915197422137,0.0009575874013458026
0.0008572248549137517,0.003229558425519524,-0.0007935256392685441,-0.0006530618470883187,-0.0011090648994602549,-0.00018712268168221506,-0.000364313931001775,-0.0012970414491131853,-0.0034590063486530714,-0.0002077276538023129,0.00041797099467427224,0.0006749755867790509,0.0003339925254178036,-0.0279243991055931,0.00013689377668680316,-0.0013062977113856183
-0.0008196133212780148,0.0008564477816457639,0.0010822270729340694,0.0005885739792890278,0.00022770924318939544,-0.0007499558136018405,-0.0006881466242491268,-0.0003462954384072016,0.0005190655029005895,0.001344099826976733,0.00013269920717886224,-0.0029259344363086284,-5.433461501053781e-05,0.008267405275265573,0.003067485831599597,-0.0011737254370401743
-0.0002133280513323655,0.0017788894551617057,6.441468209561745e-05,-0.00010600682937288482,0.0013056634070347142,-0.0028301432141585635,-0.0011015590016244235,0.0022490087304726405,-0.006416973845079177,0.00042213426041069,-0.00028391842184468324,-0.0006625590537644686,-0.0005579427333802082,0.004905542745624197,-0.0018571637307160248,0.0011595311351676818
-0.003958544695242265,-0.0015876502595697608,-0.0008171806466470071,-0.0007279730204800558,-0.0010310607855008216,-0.0007913821320323403,-0.0003810173263863629,-0.002468446529774627,-0.00238622592668747,0.0003826538916965328,0.0002710318455497344,0.0012989195362181339,-0.0012594370809126578,-0.033970723618107,-0.0020332104087954703,-0.0022507852820591637
0.0009403563829253965,-0.00361845554951218,0.0019828945121577093,0.001592377296364476,-0.0005646293791288534,0.0014814802944954663,0.0007359897985583919,-0.0003713510840376523,-0.002187468248800297,-0.00015409163072448636,-0.00020393043457669883,-0.0004907437964128664,0.00031643376457377194,0.0363100679246062,0.00204659454738902,-0.001402303634978893
0.001007581992592193,0.0027891910658400846,0.004223431477157349,-1.6351430914808637e-05,-9.83391358939594e-05,-6.924546230178098e-05,-0.0004485135323994528,0.002939416347219482,-0.004573831014105824,-0.0001079476914091642,-0.0004821308699792665,-0.000629729363926484,-4.769207513821717e-05,-0.02629113526878133,0.0020753865820088385,-0.0011171433246020344
-5.434817369307731e-05,0.001439187461086766,0.0003087241475700692,-0.00016376388145963424,3.671927445636129e-05,0.0026649437083526113,6.434477442844595e-05,-0.0008752594652534685,0.015253001326153289,3.064289808141785e-05,1.1058982873145163e-05,0.00045200667368327233,0.0003991235816636802,0.04712172334790487,-0.00023848013197605615,0.0012549223376089281
0.0024984165175168166,0.0005625329773004913,0.0005826296684181748,-0.0008380345385297269,0.0002293753924039906,0.002017332915346234,0.0005746447930991062,0.002308772117091975,-0.005885190521680823,0.00022228055248057628,-7.414710889283428e-05,0.0017935561643927082,-0.00047127997441739596,0.01496969811714378,-0.001165021603605779,0.0020972988838815305
0.0022126454243194416,-0.0008552782397161477,-0.0005447948996079754,-0.0006111036265516045,0.0007740091653865239,-0.0004837112375961742,-0.0005229343176008515,0.0015521689758615737,-0.005120065834743747,-0.0002784705006690219,-0.00043733744615648566,0.0008341580601965485,-0.00020038655715134328,-0.03150787459613409,-0.0008500730427444698,-0.0012939562245965332
0.0031143325138801295,0.0006133763334591457,-0.00028222399574883973,-0.0002149649975983671,0.0009317018034421477,-0.0012737718435507598,-0.0005852402528354837,-0.0007545025657211583,0.0028607881429411368,0.00025913130378857953,-0.00019252081994796733,0.003374104222588921,-0.0004917411341289608,0.01804035407120524,0.0036255826288326067,-4.017173602260654e-05
-0.0003219767005832435,0.003308456478068385,-0.0005431518385649849,-0.00011356993351618091,0.0005344257504724896,0.002317529379590465,4.79732795157545e-05,0.003132143642495262,0.015839030294039755,-1.0309539719680963e-05,0.00029537698210704166,-0.0003963361438952148,0.000341381241489386,0.049576732530578045,0.0008419127937043374,0.0015214084748729074
0.0025790975133167114,0.0004256580305239761,-0.0012869534852140612,-0.00036581356830008303,0.0017022228197926675,-0.00011729344188420634,-8.941616318136192e-05,-0.0007988241844888538,-0.0029919240685837866,-0.0002394456883118235,5.2407470599704696e-06,0.002025219280383741,-0.0005116212534427914,0.011686508930081503,0.0007438177510300176,0.0021456606381999323
0.00178056499715411,0.002187684297966846,0.002857634161319633,-0.00010718730750559628,-0.00057279640648087,-0.0001526778475339397,0.0010083620532576843,0.002828806180114286,-0.004888792342102167,-0.00043415176326223935,0.00040346220657269097,0.001185906198177257,-0.0006125860444079359,-0.012773474666534236,0.0008012019986723443,0.0022668517801452664
0.000875687310624017,0.0013213551538870554,0.0005735799641661927,-0.00035551670803536217,0.0016039695090093974,0.0008151428441510878,0.0011267500526971894,0.002167998723348713,-0.0031711625797816467,0.0005275248856487124,0.00040701645330879,-0.0012899684452313577,0.0011572146495079608,0.01837998841222982,0.003747618803916067,0.003113832138556211
-0.0032452688719419543,-0.0004047955557181709,-0.0010536740664335458,0.00011721963742646388,0.0013255258118712624,-0.0019002662965753854,-0.0005877734592882123,0.0019058204981261557,-0.004660802377877022,0.0002786822980451311,-0.00023874271001499744,-0.002289288168410839,9.530313318616975e-05,-0.031598627588228505,-0.0016395290854602082,0.0005141612380732626
-0.007670069879846841,-0.0011475184274175384,-0.0010316739248880092,-1.167384869817776e-05,-0.0007417671715894874,0.0010110092562770911,0.0008641887861998097,0.002855126011475065,-0.005503026574963559,-0.0001461050206403226,-0.00020608860616048877,-0.0012319033974534418,0.00039692524058439996,-0.0336102241293644,0.0012925607641318829,-0.0015954612408524737
0.0015551659967330263,0.0006523160856169658,0.0006360954858101684,0.0010739591088802269,0.0004774345282122953,-0.0011717726099128734,0.00043310191440543643,-0.001827577702018319,-0.0022925440766109013,0.0004232240200495164,0.00015225872657318904,-0.0007848403572643957,-0.0002744896429090186,0.03569743933870439,0.003151267253919942,-8.933941745585331e-05
0.0009626037382230203,0.0017389546180327643,-8.546377085550075e-05,0.0013500880232340546,-0.00047343180912473966,0.003323486082928914,0.001110533771921165,0.0037710537489117828,-0.00030290755460821313,-3.993318782196095e-05,0.0005658433155620843,0.0004855980670678981,0.00043551740087293577,0.0402134452721062,0.0002586160135318495,0.0008818846637690745
-0.004036996817725796,-0.001540355210143482,-0.0013711926307284582,1.2448357849405942e-06,-0.001810945568293174,-0.0008070992687456783,-0.0003566224066661007,-0.0023521690042045936,-0.0024854066228628285,3.6475448411128465e-06,0.0006222637718744701,0.0011873456683980223,0.00014763930692129787,-0.033085877466350305,-0.0018784791516943968,-0.002215306667540268
-5.761886839566187e-05,0.0014539246693442494,0.00019438397020185826,0.0008005801799046506,0.0009977749881226097,-0.002262880652830239,6.951353650001183e-05,-0.0007748925384468001,0.0025214489587005837,0.00036783415920068377,-6.27378718117006e-05,0.004521932884996922,-0.0004865924557288065,0.01905585029849926,0.003994199673798008,-0.00047461304075020527
0.002236804101030982,-0.0007077138083920533,-0.00011607962220136532,-0.00016069727504081332,0.0003528376783539542,-0.0007984389980780061,-0.00037339749900988455,0.0016508548371738717,-0.0037468373104368835,0.00024137191308924578,-0.00025959643015921333,0.000876357504938586,0.00015589389585468145,-0.029994753732313712,-0.0009571058357333653,0.0007758238345384342
0.0018787990894540481,0.0017093518156388594,-6.505551284862984e-05,0.0004952318299892842,0.00046288204565750416,-0.0011202182382945558,-0.0004509336663170655,-0.0020836368930510943,0.00692670281636077,-0.00038842722311661264,0.00038850383693365476,-0.0009727565736426973,0.00013413384690510197,0.03466205328268448,0.0010628136766747613,0.0009913365489693851
-0.006829904133933772,-0.0005362781194364684,-0.0016398673262590228,0.00016877734447656587,-0.000400987420007605,0.0007613120667148333,0.0007209151609964449,0.00257906931375305,-0.0055038418211509725,0.00026589004206297676,-0.00026015907853015605,0.0006069581270322069,0.0003779094969276144,-0.03285892046552062,0.0003199095355819593,-0.0013961365573801354
0.0013052893997079647,0.0014430087812254695,0.000521546574445913,-0.00010341893667066022,9.977087638687478e-05,-0.0015487591270936744,0.0004276859496297462,0.003971574548875246,-0.00038261064235682173,-0.00048491292279220685,8.817324764214374e-05,-0.0007419563822059691,-0.000506943047474021,0.044084864151096005,-0.0008360061285592476,0.000915459731290418
0.0006627730782260707,0.001962988308354598,0.0005216755664489012,0.0011983595957885508,-0.00042191103065209335,0.003950760537828957,0.0010370901451851814,0.005463888111984511,0.00022134577772431875,0.00047216250997180517,0.00033278610366557955,-0.0005695657213533317,0.0005552454538653428,0.049937123225462836,7.777097772750862e-05,0.0009631159179156599
0.00146668921381314,-0.0009712767543664871,0.0024963788602098674,-0.0001090405281958128,-0.0005262489144054805,-0.0009334572855444626,0.0005850961152581024,-0.0008091747852900761,-0.0028978452518878257,0.0002923458800939103,-2.159660952232985e-05,0.00039147203742597857,0.0002925130705613503,-0.028149877061506064,-0.0014811608141145707,0.0015642829572239177
0.0014369312092298618,-0.0004653053654891478,0.0021216033480707516,-6.834522781683389e-05,-0.0001834634213797628,-0.0009088069100416573,-0.00024404544100259704,-0.00261491334962898,0.002218897921583994,4.6522363133914776e-05,-0.0004670260348039868,-0.0017176147918377088,0.0004068650156865089,-0.030031654804269264,-0.0011768955070773693,-0.0004595510117648236
-0.00032350751496592825,0.0029947587910500832,0.004118950900824863,-0.00011245510121386302,-0.0001410967702332743,0.0004499760545635235,-0.0007311986978682217,0.0025415150280544497,-0.004837342855403632,9.770571215076189e-05,0.00011779492933050249,0.0009595797954650918,-1.548862940539889e-05,-0.022858556706318655,0.001697847341903137,-0.0011227033383591728
-0.00028532903213262866,0.0034924264734479027,-0.0003283631091918819,-0.00010605916422645856,0.00062450322284004,0.002298854059960372,9.159663942920323e-05,0.005693997721867935,0.010000691143481512,-1.7355217383598734e-05,0.0004381966942765593,-0.00012807022408642133,0.00031799270507260963,0.04740610918250645,0.001044631854760193,0.0012522670958883013
0.001319023459560325,-0.0005973085167669922,0.0016698463735466261,-4.699077417323594e-05,6.424924480382378e-05,-0.001492153914491994,-0.0003253767187001034,-0.0035888772696290785,-0.0006493901901212844,0.00017989695231000936,8.654842409827057e-05,0.0009291008582821211,0.00039216530925901996,-0.028762120016513088,-0.0017549203941804401,0.0015449196630400875
0.00033006607508142725,0.0002823742128872487,0.0020608953271075156,-2.831778087774752e-05,-4.817855006924912e-05,-0.0013699128620073297,-0.0008430674376702157,0.002951223954817477,-0.004620210296011865,-0.00018744351441664654,0.00017783571437147224,-7.17457736685052e-05,-0.0004343810973985156,-0.01647127327681988,-0.003771915167088785,0.002293611097008033
0.0012136341196898515,0.0022625901564130146,0.0008305584152909545,0.0007561008210324988,0.0008291705306956618,-0.0009181184165990113,-0.0009251312046579731,0.0015152626927341622,-0.00255810440439567,-0.00038533268320964983,-0.00014466747310579596,0.00010523037519857113,-6.258317587097884e-05,0.008547483470237403,-0.0008244768913125731,0.002165520573188354
0.0017609152580724465,-0.0007476157283906631,-0.0005192877918443086,-7.628954997394676e-05,0.0004345232020713078,0.0001260223706864317,-0.0001713106022821237,0.000878500708621326,-0.0045161349798895686,4.486723028113411e-05,0.0005934194549786952,0.0006125188090856749,0.0003563070560540904,-0.028958925069302352,0.0020289987646905554,-0.0009499315559072059
0.001208628967856531,0.0011717939097250043,-0.0004897835505846982,-0.0005184715325176407,-0.0008969775843333125,-0.0016491972062575085,-5.18919156052989e-05,0.0014032249637487804,-0.004480777670678121,-0.0005332470083778401,0.00018337566163419678,0.00029525584877799745,-1.710548661441299e-05,-0.01298400498860142,-0.004344259269259104,0.0017426817172475062
0.004510873896594934,0.00436478327482151,-0.0005850976800237825,-0.00010941668900768341,-0.00032623324539978897,-0.0015388709467976153,-0.00011782476241495951,0.00633694630436085,0.009933607191987295,0.0002905006564236026,-9.126978847011424e-05,-0.0005415998204341411,0.00040471078528595044,0.050116732441041534,0.0018849117128836473,0.001239511715620716
-0.001971348554451968,-0.0004307471661714951,-0.0032282658952273685,-0.0017161379523273138,-0.00035824846685081666,-0.0010342501000232505,0.0002603514635597644,-0.002735778396009382,-0.0009537442638609837,-0.00010177922456840664,0.00012126746510693658,-0.0026465622367249125,-0.0008542407996653899,-0.03368185283490202,-0.004642208652230104,0.00017142014778769856
-0.0016660718757832552,0.00011203937774306978,6.554082152786299e-05,3.612317487680275e-05,0.0007044714123266519,-0.0026170050314190114,0.0002453192773446881,-0.0061984300662494005,0.004167074272866962,-0.0005033036173043635,0.0003901697712635948,-0.002976466385974614,-1.1150711019180829e-05,0.006557475746717237,-4.005962393170275e-05,-0.0014259701130283624
0.0007454295388295793,0.0010060492393539609,0.00033967124855883074,0.0002577901487184187,0.0002301428700346619,-0.001724899588733953,0.0006410792841884126,0.004456739663243245,-0.0005730333737053784,-0.0006005470730322959,-1.0137097284669194e-06,-0.0006745584901065117,-0.0005146309214299633,0.04328666538515859,-0.0009092395215770144,0.001193970613139382
0.0012313558801223374,-0.0004917195701283297,0.0015717540316970873,-4.585678084106545e-05,-7.112201186449168e-05,-0.0016314368387382481,-0.00028459770705189976,-0.0038461290420411165,-0.0003105678312079143,0.00012823753664589212,7.160912912476158e-05,0.0006920987367337662,-0.0012472167269912207,-0.02848878794450225,-0.0021119410491659872,0.0017978018557118624
0.0006281449458396246,0.0019067343667518281,0.0005970456793452997,0.0008859982664556778,-0.0004015811075651889,0.0038265607524262096,0.0007519818885754007,0.005459198833566808,0.00046209107149032503,0.00046193357042981177,0.0004696683410658683,-0.0005952856980449986,0.0005717033668228369,0.04937420371746488,0.0002086967350537393,0.0007285893479300374
0.0007359041778203222,-0.004268369376003276,-0.0009059309610081093,-0.00060225061281767,0.0001852390477431511,-0.002631277640789362,-0.0001554345877366688,-0.005704036827167606,0.0007497568733171491,-0.0002348266027389415,7.788766691578179e-05,-0.0032136823521372176,-0.0012577742797698248,0.009782100542314466,-0.0008990067159437392,-0.0004405860222350216
0.001236534985593752,0.0028318144288712447,0.0014648816339162237,4.239631699358982e-05,-0.00026273092466397855,0.004391226857870895,0.0011077108511797064,0.006320400462480765,-0.0006464785792227446,0.00010084034599974368,0.00035871998871703665,-0.0005606783031352132,0.0006105299773519095,0.049623297646723935,0.0001799516651622275,0.0005978134002997236
0.0025205791775051354,0.0017355621750097514,0.0011547311672758208,3.772691387456975e-05,-0.00047116850938197627,0.0021385241344298333,0.0009565098649037735,-0.0016196977670781324,-0.0018268912843507927,-9.272438986737038e-05,5.3542704482035035e-05,-0.00034707250114151633,0.0010436413734897247,0.03446957589015634,0.0031977303654811247,0.00031097522720750683
-0.0028561694840029254,0.00014776007491625837,0.0029218851905160885,-0.0004774176353706042,-0.0010232040401765205,-0.0009886727564254523,0.001136480245217451,-0.0014360375911518322,-0.0028399452806031735,0.00018775215994718894,9.629642920300385e-05,-0.0002832086673746257,0.0001487665450896211,-0.020006266847960353,0.00302229706372614,0.0008882951031166087
0.0011721274624206493,0.002886721175488338,0.0034880518245419215,-0.00018273737499342535,-5.719579317592361e-05,0.00048205196542317684,-0.0005968308369148261,0.0016653738053776746,-0.004244715259868472,6.127825489797425e-05,7.754188272495831e-05,-0.00029566705293724183,0.0003522064381563478,-0.021467261177862716,0.0019579845157481667,-0.0011993445230150603
0.004878247269181616,0.0033126536086093656,0.00043794530222736165,0.0006211071032145596,-0.0003518517415320431,0.005438698403301419,0.00024207139194968287,0.00038425187118045276,0.01656149787092552,-7.269642129508665e-05,0.00023425426538908756,0.0004914751399966474,-0.0006049438794102914,0.05240837114719269,-0.000710138341903748,0.0013837189832911162
0.0002895524847893803,0.001301214838747423,-0.0007798585413911331,2.4100577575522653e-05,-0.0007352689191046673,0.002658688524437175,0.0001918246284319617,0.0020358691372001263,0.001896515265223259,-0.00028862117954353155,0.000516779581949156,0.0006099405461549373,0.0004159116308119318,0.04565414769425715,-6.369211782348926e-05,0.000790595897664071
-0.0073312192943530054,-0.001165867693084541,-0.0016441284768103147,6.172838126113745e-05,0.0007797898869210702,-0.0004768920728666247,-0.00047534069380054163,0.0013203405923434112,-0.00550626630480483,-0.0003958679813844269,-0.00030785720398537306,0.0007588172767239227,-0.0008740473411016641,-0.03274748491707545,0.00012901525390943152,-0.0013453738143869001
-0.0008656976673256262,0.002517982135494048,-0.0008494059634125548,-2.368059358540966e-05,0.0004233192519279005,-0.0010682953033385053,0.0006994842200423436,0.0005930148626812202,0.017204130052865505,4.873816658157773e-05,-0.0001801282490905024,-0.0006166605367461866,0.00038799362531534843,0.053981802216775274,0.0015983682706459724,-0.0007782347056205311
-6.241553022569989e-05,0.0006459798938704313,0.00027771902882591117,0.0007678058966703221,0.00045279135084323177,-0.0018577833716573084,0.00042236723022862527,-0.0017742739910768116,-0.0027335579817224383,-0.00032658241529387135,0.0004231164411111981,-0.0006827352298491905,0.00038567536336380637,0.03716885766886078,-0.0009322782036363602,0.0001431311169490558
0.0006907696568593473,0.0014383279098290971,-0.0010488523031805944,0.0001008278381775339,0.0008448311022522303,-9.703317985595464e-06,0.0003675934106888375,-0.006237234432010118,0.004402373018160525,-0.00024084926990803474,0.0006095528809784172,-0.0005162319841885958,0.00014155136587268394,-0.012057909091749827,0.0023243540376915277,0.002874633464864339
-0.004065643111662423,-0.0014032206761008055,-0.0020079980388846338,0.0001477262424015316,-0.0011230846756775604,-0.0010240277950217716,-0.00019378261547704648,-0.001424692146134547,-0.003362533730118283,-0.00024241784315075582,0.0002989463964802197,0.0010482462390674712,-0.0005698035833035629,-0.03305003406211731,-0.0023003169547682997,-0.0021562655861685895
-0.004031845731775334,-0.0011649749988108817,-0.0016026376019038042,8.366282348665872e-05,0.001783452019219851,-0.001969692551078314,-0.0004505983158342452,-0.0012057623314928267,-0.0023179467621266578,-0.0003801943635072211,-0.0003301048563498211,-0.0022156538858014445,0.0003069292862186977,-0.0323892618056906,-0.0018377088616009895,0.0003496134158599002
-0.00018947940696752315,0.0033961867861827632,0.00020664500406875272,-0.0001150932945720144,0.0005470476578345425,0.003116832287616779,0.00010622572467112189,0.00313120878759731,0.01569618754368271,0.00027426743321216793,0.00021875406571252915,-0.0005101238724299999,0.0005079589735205665,0.050309873221887735,-0.00019947654050719076,0.0013339976983083059
-0.00041103428000637584,0.000315226275466753,0.000400300269445074,-0.00021782827693236386,0.00040661400707353747,-0.0004675111643176099,0.000884860266807555,0.0019992319941621937,-0.0032913526015522204,6.986554318168758e-07,0.00015364963536509325,0.003201149670360943,-0.00122478100674683,0.014533082772330777,0.004326459994815763,0.0020830807777283914
-0.003793009700361571,-0.001389910419301514,-0.0008575685551671726,-2.268775460486632e-05,-0.0016385982485802287,-0.0010918411190848818,-0.0002555166123206321,0.0014886068155449599,-0.004944115161793937,-0.0003949439899084465,-0.00017178077132553422,0.0008912998897667098,0.00038897922893139567,-0.03314214826923004,-0.0013809688709221517,-0.0027968071736640377
0.002390602413145976,0.0013370020048086497,0.0005550223455425492,-0.0004046154546125763,0.0006734957979577955,-0.0006990460431148201,-0.000720677448802311,-0.0015606245479678307,-0.0013230353564461224,-0.00030839446669642405,-0.0002586591873966189,0.0030325073225830486,-7.306875638778643e-05,0.009550614688660683,-0.000926365314620682,0.0011578558739830753
0.0022593230113689498,0.0014709892226189506,0.0007149471521660573,0.0005845264218003379,0.0006730303635625643,-0.000697790237927361,-0.0007313632522090045,-0.001231885446736342,-0.0013236700580984927,-6.209003789945645e-05,-0.0002654706722087077,0.0037503226718464885,-4.8149323670045446e-05,0.009423058446737399,-0.00042898225334184214,0.0006963056316625818
0.002211928977526852,0.0013905036018096312,9.626093993996126e-05,-6.3935320159625e-05,-0.0004919033118396464,-0.0022218396965724848,-0.0008733344330358213,0.002714225392741838,-0.006901063072129231,-0.00032343463576484175,-0.00030593852269331063,9.613899383038174e-05,3.110458344654578e-06,0.004729777999572591,-0.0007120793250393736,0.0011870157302986742
0.0017277562187897394,-0.0010317371824916308,0.00032128393676608615,-0.00019300501344134602,0.0007776144771800799,-0.0004924112727902254,-0.0006769720498999642,0.0023258130614728584,-0.0052198109916814376,0.00024002099852335636,-0.0002667599875793744,0.0007626732817719747,0.00046752883525665723,-0.0303497077389589,-0.0014260497138116142,-0.0014488594704908234
0.00298497130134487,0.0013583068529224491,-0.0007060697035979638,-0.00025520336744772374,0.0004119525581807979,-0.0009617519835316432,4.617444321332035e-05,-0.0012938704738369934,-0.0009389902571446889,-0.00010399612885219672,-0.00020755847826599223,0.003245557294159076,-0.0005057327438970957,0.015784263183311446,0.0005798680450961528,-0.00016966342745936266
0.0007504592779295354,0.0006238349257708706,0.00030738903611978884,-0.0006621436082564916,0.0013943963602387932,-0.0015832723862311444,-0.000617576247751549,0.0021070412481907306,-0.004261903418836696,0.0007047690015582461,0.0001623874033993379,-0.0007567949576874117,-0.0002978485455671922,0.03414386627274774,-0.0008271810143844394,0.0011685604237875674
