J (A/cm²),I (A),TinH2 (°C),ToutH2 (°C),TinAIR (°C),ToutAIR (°C),TinWAT (°C),ToutWAT (°C),PoutAIR (mbara),PinH2 (mbara),DinH2 (l/mn),DoutH2 (l/mn),DoutAIR (l/mn),DWAT (l/mn),HrAIRFC (%)
-0.007528602035339679,-0.0023758619791466114,0.010512587008054004,-0.001397534676792432,0.026985658779421506,0.00224408191009975,0.0020790046090000164,0.0017753546362024703,-0.004452988282776203,-8.038427477000375e-06,0.00019628922023990709,-0.0007401894184827961,0.001063352607324109,0.0019224877254486992,-0.00043948371591114
-0.0030625108287019006,-0.005891580608884222,-0.00476045874141459,-0.0010686514554482831,-0.015984987081952187,-0.00013862340696068723,0.0005544188299717621,0.0010261730821161808,-0.0025242291900001343,-0.0004097614956507967,0.00043208502115732846,0.0003108764519306291,-7.870423668583299e-05,-0.0005920483261360766,-0.0008065603451506303
-0.0026915386098026435,-0.0021601962101818703,0.006709932783752453,-0.002199148894009933,0.027810028451303873,0.001729732999304702,-0.0006245588409650298,0.0016656940592507073,-0.0033079601707215163,0.0005197198201281303,-0.00014922879308778436,0.0007514238046663273,0.00097946941726653,0.002027505955399418,-0.00039663077500393335
0.013069692794364207,0.0030711055152634562,0.01764483616744902,0.004638618170560943,0.037317808348970784,0.0005368803472668173,0.0018566351909501963,0.0006614801023691065,0.009772060088154831,9.416161488629723e-05,3.7557939883995176e-05,2.8494408940082418e-05,0.0012175955654528216,0.002365477658363059,0.0034371399034467593
-0.00834771865861168,-0.002255303987158049,0.0049419577841406945,-0.003110483506838058,0.024401268802378553,-0.0009729925529923859,0.0024442826711611404,0.0008739856931349859,-0.004742715942087028,-0.0007617519164387868,0.00011070981086770488,0.0002745782698669751,0.0009305512804881978,-0.00024341598964577505,-0.0007742958107059071
-0.008733125236965905,-0.002340295034719553,0.005081889042870174,-0.004736457628414142,0.02551925911901126,-0.0008995521067152554,0.0016098816445646751,0.0014652911862450832,-0.005057374304283292,0.00013346289838482995,0.00018590267826770244,0.00027470035034319197,0.0007950721544978203,0.0011250568733231303,0.00043619446078144863
0.008736130898583138,0.005366338685968324,-0.003390937661761654,-0.0011015878381138036,-0.011905568025144005,-8.423818781902523e-05,8.914409308673053e-05,0.0005726127852793769,-0.0005637511101933495,-0.00015476518038027502,-0.0003680364631713838,6.622060996151177e-05,0.0012191764560263024,-0.00025159084762638943,-0.00034559692411302324
-0.008541618522998253,-0.002297643409781402,0.004097516325646272,-0.0033959263589890994,0.024466924933940145,-0.0007214779184687593,0.0023146314755243228,0.0015992645023173674,-0.004799324089160844,0.0003528871080391994,-3.4624479029010515e-05,-0.00019759932276716723,0.0010982934053477649,0.00010178600317439593,-0.0005606495579558954
-0.007887214021377494,-0.0022266890857257113,0.003966413852619591,-0.003770728984630626,0.022900580932410465,-0.0006281340008197334,-0.00017694672223850236,0.0005821049151305566,-0.004563086936652201,-4.85379549274234e-05,5.175427573593173e-05,0.00044508758011485843,0.0011585750482450865,0.0008148835804930698,-0.0005212980815502246
0.0019319887876605543,-0.00502954313743681,0.003821656237664611,0.0003501074978395364,-0.012315426545627815,-0.00033456284179458044,2.5515515528306654e-05,0.0002586599211654723,-0.000982677607059066,0.0001785319135635764,0.0008485193183465302,-0.0016094461202349015,0.0009476166829395799,-0.0008743628282574079,0.0001316317042213065
0.006189076137951931,0.0037861687443480744,-0.006415507446189732,-0.0011999581679760305,-0.012892742156827432,-5.1720266840581437e-05,0.00017662116471098722,0.0007427932621715844,0.0005406007919570735,-0.0003287518626422981,0.00035298424357093575,-8.531480715696013e-06,0.0004778819510428149,-0.0003401863792294766,-0.0007150482973428715
-0.02434363978165756,-0.0032983541453790325,-0.005976537397047818,-0.0008959359022975991,-0.017755124351091715,0.0004737177682227257,-0.0002576019129471098,0.0007796725565442185,-0.001466563314215824,0.0002505634051450373,0.0004351285386112559,0.0010114238259549759,-0.006658610057231139,-0.0028839941994418072,-0.0007638544684638296
0.005995133760716695,0.005399935736149924,-0.006212085697900535,-0.0010650073226018163,-0.012226410554570763,-4.682785592918473e-05,-0.001628940967114202,0.0009469628648312576,-0.0008911321742683824,0.0005612516208940419,0.0005674615929537162,0.00010103965131602004,0.0006437049951425976,-0.00017976503700207512,-0.0008500633244344706
0.015748722395963522,0.008095563387633679,-0.003891647563374187,-0.0011970939147741915,-0.011320117559298438,3.722771321268057e-05,-0.00012507817695479428,-0.0010391950500926502,-0.0010248424497539405,-0.0006060608965722128,-0.0003735028779233689,-0.00025403635741634757,0.002608875247655253,-6.502597654376998e-05,-0.0007881860949030535
0.010547388345320513,-0.0015123728569390595,0.007801959305421381,-0.00275665268215447,0.033974522699995804,0.0008780205488665275,0.0018746446867765223,0.0011989020404920032,-0.002215703207320882,9.132698250716365e-05,0.0001884906191015764,0.0007827084097860244,0.0010972251581843917,0.0001932999436378052,-0.00033573258035791113
-0.003121103854488292,-0.006031683071718822,-0.004425240172554761,-0.001025355560270796,-0.010668075966018436,-0.001123619913673503,-0.003971929059774456,0.0012044960608433796,-0.0007670434434434771,0.00013803147737869904,0.0001016702903316834,-0.0006697646725480338,-0.0001558345579198189,-0.0007462509928742308,-0.0004052374928063546
0.015069690758622162,0.0085562134469811,0.004744857076272466,0.00017777535886354424,-0.01258093321830206,0.0002627438067275039,-0.00019423398474566704,-0.002704378164290914,0.002453500552508502,-0.00027796721261854045,-7.182905018498138e-05,0.0003575476235508903,0.002274591909949171,-0.0012158017724276026,0.002120227817857862
0.01637415828818466,0.007555789317756849,-0.0037944142377528854,-0.0009679785682631481,-0.010444129874540414,0.0008205511866587484,6.229817168002788e-05,-0.00022755270509938072,-0.0006675844332079617,-0.0004963648464016169,0.0004064783605925858,0.00030782956923277704,0.0028258369945916937,-0.00032771864225141894,-0.0008233278692992851
-0.0006568774457625574,-0.002805348119667772,0.013123352954019127,0.0006301303202515311,0.032858458337101874,0.001370183285369839,-0.004125769523913345,-0.002693162085197857,0.0024287315126444377,0.00043477490666610945,0.0005397830386019989,0.0004293218379261056,0.002875941046256723,0.003127912826669605,-0.0005588557779118803
0.014957343259310411,0.008444642105614424,0.005168971860826688,-0.00024263009564906292,-0.012850465229098692,0.00031262299408484236,0.00018154905263972182,-0.0010953206130060885,0.0023956464542242667,-0.00024928095941254664,-6.165730330844846e-05,0.000569457893905051,0.0023893579315958867,-0.0015201537398761846,0.002108820653146784
-0.01521230980393546,-0.003911902193073389,-0.006583746531922618,-0.0009083867468176709,-0.017280199548301872,-0.001055403515919671,0.00023501851755683076,-0.0038576532823016607,0.0005781871948927935,-4.174861922886455e-05,-0.00038324735962425,-0.000883205566358041,-0.007688850933214147,0.002194664234752087,-0.0010295422813919822
-0.009167056116063972,-0.0026596905345630463,0.009777710813471306,-0.004325466145826965,0.02380085699898175,-0.0007764283220264385,-0.0010317753627711117,-0.002762792200333839,-0.005304526310767385,-0.00016557423543155217,8.967845861626061e-05,0.00011060311299931555,0.0008301075478289123,-5.3723656541717694e-05,-0.0009252302126248002
0.004614143030051695,-0.003640392135421832,-0.004288407430823665,-0.000689151769518732,-0.012032309547866866,-0.00014331732885333135,0.00228979619224892,0.0015704604897289161,-0.0016108139536625396,-7.556387277270242e-05,0.0001761287747678769,-0.00014913809950559392,0.004849375571239774,0.0009436318326582374,0.006157885894501146
0.012288544498834701,0.0029167325465823575,0.002146622956359005,0.002643637167604753,0.025488565456922442,-0.0005045715378118848,0.0014049196461180886,0.0003355840560302761,-0.004059030359771054,0.00018846157062350072,0.0006310423799937714,0.0010218915688731502,0.0015104032221571542,0.0007750195707901835,-0.00014245997115176136
-0.0032679652234253904,-0.006856398398696431,-0.006394838601595142,-0.0008196293201482224,-0.015933286071841215,-0.00019904230271563784,0.00042236394086627734,-0.00502980392920121,0.003928265711294997,-0.0001865360045539882,-0.0004068589338549761,-0.00035813153725125827,0.002615361090788435,-0.000634904581926244,-0.0005320295506747187
0.005553464389336943,0.0038275511046849545,-0.006005170752583424,-0.0011228432246167149,-0.01245201832576837,1.4058725031870794e-05,3.412251103469552e-05,0.0008471038310296176,-0.0006461030239444227,0.00026220452657767256,-5.7683598453936875e-05,8.695932545867205e-05,0.0011857846021649575,-0.00019978238052440094,-0.0012535634779129224
0.0018526845551366238,-0.0046423402202547355,-0.004306370620004665,-0.0009246640865803754,-0.012287642731750903,0.0004869263322352528,0.0006765460558595247,0.0017123690484677294,0.001058136487178857,-0.000248305466311494,0.0003164649099080539,2.0426830250186158e-05,0.0019934296837122688,-0.0005439204643048517,-0.0006951631124463554
0.01571858795655808,0.00783472973609892,-0.0033660621299970743,-0.0006883569308955755,-0.01093469226133438,0.00018275764911248544,-9.986910796023539e-05,-0.0019221978111037354,-0.0004656203570644118,-0.0003788890206756156,0.00038686596163268566,0.00019579639037305214,0.0015489864890865885,-5.5517878416472255e-05,-0.0010211674684199733
0.015187822435446295,0.007095980386697118,0.004243106984739488,0.0007819360067666887,-0.012511415544849185,0.0007200320959741586,0.001402491710001429,0.0006415635477483273,-0.0001160134467709002,-0.0003419318983426088,0.00044840493373665376,0.00018462044004869389,0.0023752150051689863,-0.0001741900304301634,0.0021231995931704573
-0.0009775441008090379,-0.003947889915159962,-0.004946002666804052,-0.0007062973630531041,-0.012203855663323201,0.0008919338241300545,0.001953646149508198,0.001379217259854117,0.0008528872510115798,0.0005107507741225096,8.109965259359438e-06,8.002497273261237e-05,0.0028843398702357663,0.0022029335943954433,-0.0002949777805933877
0.003546418488788983,-0.004090395214572814,-0.004352445896560236,-0.0007192095541802134,-0.011414204866635153,0.0005478015018210314,0.001820880875801921,0.0016702991373594629,-0.002007151803131886,0.00045884036303746507,0.00018336025248888685,-0.0003296997819858839,0.0017135566429507616,-0.0001519760687764575,-0.00043388148393822847
-0.007982427886879756,-0.0024395134834382663,0.004331856709170351,-0.0034707617206030075,0.02458664628175012,-0.0007170940425891396,-0.0005860554872860852,-0.0024217507307544204,-0.0033174109765621964,-0.00012450603058738953,0.00044685697041025246,0.00041097296237543207,0.0009847833329710977,0.0019433811814001097,-0.0006207880178254358
-0.0014968290340449317,-0.002741028471783686,0.013675060916284757,-0.0007420943685504881,0.03119590168558361,-0.00025872993514731757,-0.00201704845065009,-0.00406341734696471,0.004997839371324112,6.0537458027920665e-05,-0.0007480001283202103,-0.0005959110603159817,-0.0003113584175402812,-0.0030150372955083855,-0.0015621279738209037
-0.016595859469961553,-0.003469991969993133,-0.004552543423569382,-0.000694644418811533,-0.012527927656244487,0.00017412489107552912,0.00014254392002961282,-0.003901075913227438,-0.0006094798614449311,0.00021677995928857903,0.00014734680959792008,0.000682705994267513,0.00306402368947653,0.0055768706303397746,-0.000543542903512306
0.001169761587165874,-0.008229607337395308,-0.004972848584556587,-0.0012699368925916572,-0.014436720107755067,-0.0001820463981980698,-0.006122954631791031,-0.008366878874440351,-0.00277908859524707,0.00042428783991046087,0.0003194117011898694,-0.00019594992676240903,0.0009982807060335034,0.0004143149762851688,-0.0002906025133746441
0.013100749071764959,0.0031296614006388374,0.0024981467147581053,0.0022231817256319324,0.024652811966405442,-0.0004314281146744226,0.0011072538905717805,0.0007376107087097686,-0.004052363660840814,5.9626226225836534e-05,-6.07818013800904e-06,0.0003076624857546438,0.0014558727895780759,0.0009502105092355104,0.0001510532120856877
-0.0023879592192521753,-0.002741028471783686,0.011100980572448935,-0.0006833471566474064,0.02930245991354487,-0.00026983571508501573,-0.0018413047699227555,-0.0044408477117259555,-0.0037163917753881334,5.5987051748260236e-05,-0.0007311168673890718,-0.001047191006556605,-3.6961401966047274e-05,-0.0010252220953907304,-0.0016012331663899796
0.012794854230534102,0.003147169638906852,0.0022328821236775537,0.002280063728543867,0.024111055687854623,-0.00039957855368854655,0.001064564836477623,0.0008765760319725406,-0.003945996814869845,0.0001336722746309296,-7.026135625268187e-05,-3.351468613201774e-06,0.0011896873463235022,0.000918947630630482,0.00010910840295200815
0.006774629514783565,0.004896050256027735,-0.0037580445860899633,-0.000733875122363433,-0.011872451729874155,-0.00042885809879832874,9.52556505767982e-05,0.0008013125974713093,-0.0009458245161658682,-0.0003359490283336834,0.0003268960445178209,-0.00019859923744065211,-6.957971760493945e-05,-0.00029658244543492705,-0.001422688442326725
0.0042968276350073146,-0.0031378092832324185,-0.0046823024534438,-0.0011643496786503975,-0.012473443481189788,0.0011856508274225327,0.0008772764218814568,0.0016057701222430868,-0.0005428616425739858,0.0001929375969003154,-1.522251415277157e-05,-0.0003687698967227101,0.0007586045690730303,-0.00032746218709136436,-0.0005964179848731738
0.0022441948532292053,-0.004196911570773758,-0.004661935142697782,-0.0008663393184311789,-0.012510455302323288,0.0005541256680460914,0.0005336990949100759,0.00136260828621725,0.0008839310089437852,-0.000170889244054139,0.00021559718068752884,1.873978185179397e-05,0.00024726219450433185,-0.0008458027758046226,-0.000684853351119966
0.006511386841904769,-0.00197692386375664,0.016972361086943045,0.0005426062332748339,0.039712261363801314,0.000996464009189462,0.00319634616230331,0.0012072211821452894,0.010224581482626114,-5.3868973417126594e-05,-0.00020957107313434204,0.00010662288186808077,0.0010905593955891943,0.0022848207099437387,0.0017179509041280953
0.007720389620572494,0.00642852214111933,-0.003426677543694629,-0.0007928606818760842,-0.011738529265940947,0.0008606110132843704,-0.0014785576001689344,0.0007766810617395744,-0.0005178397804617936,-1.8803182725051062e-05,0.0001102299923271727,-0.0004043433158059415,0.0014104508836755103,-0.0004855517519765875,-0.0012588010031480247
0.008415698712843015,0.005226724700703614,-0.003474227988558225,-0.0007570484959595579,-0.013326914650844136,0.00017842699015864304,0.001604449420370104,0.0005743398277501127,0.0005408174767476263,-8.338837508265777e-05,0.0005012219959211727,-0.0003540209853536136,8.435190241377651e-05,-0.00037308781890762983,0.003397948933935062
0.015510977703800105,0.0076825201257346475,-0.003570657167476939,-0.0011478186894624343,-0.010955098833275893,-9.637140655037498e-05,-0.00010818243538431127,-0.0010791731069282728,-0.0005508632442059188,-0.0004349331536152204,-0.0002250127454176237,4.179969036816142e-05,0.0025016219878528337,-7.334198576904975e-05,-0.0018007796971808
0.006596086999930374,0.00483702119323938,-0.003794025646406042,-0.0012785074579389026,-0.01258387516475697,-0.00034895182337221027,0.001052136748542323,0.0007606398511007375,-0.0009134054356251648,-4.1762194071393156e-05,-7.851237000186584e-05,-0.00012230885802738193,0.00017926459217038792,-0.0002766280131161704,0.0001396392072581499
-0.025808635915216073,-0.003311405705910901,-0.008319104522786773,-0.0010267961093088818,-0.017827040297395767,0.0003313871696736677,-0.002178635354552151,-8.746685193222064e-06,0.00165723403127674,-0.0011280410857549485,-0.0006956297259296561,0.0007348029932409535,-0.008635852227358234,-0.002651586496734421,-0.000953239940226448
-0.0031278997946392892,-0.00585809330120736,-0.004791223082598862,-0.0007153064393040049,-0.016254113696298457,-2.9162311104345904e-05,0.0005263928271236381,0.0010246004314597471,-0.0026887579471208804,-0.0005275149273838582,-0.0003354620137318847,0.0003466269531156479,-8.718182084946295e-05,-0.0006123063809546482,-0.000709212363597037
0.0010274915473759926,-0.006352038645524219,-0.005991993288605251,-0.001754494216361625,-0.013847701240577848,-0.0007690404068059407,-0.006203977413538165,0.00016304512046660095,-0.00028039545583666595,0.00026762069985943895,-0.0006534972632776749,0.00010628072932157952,0.0012980390558353261,-0.0004302736290352945,-0.0008764289742886339
0.008648089344141538,0.005156815642842271,-0.0044491767912956896,-0.0011904539034474076,-0.01294994525073641,-0.00023953910516626078,0.0002468781937885965,0.0006046922148312072,0.001826912745079181,-0.0003882320856562342,0.00033275881314926244,-0.0003204574421247363,0.001151192684908218,-0.0006706245688729154,-0.0011949175899657002
-0.0057955900330461845,-0.0023235182182859866,0.010243835029006713,-0.0041066601173417915,0.024826816195936043,0.001793645966456492,0.0022638616586185233,0.0017263477708436377,-0.0032228226723361878,-8.064597623965532e-05,-0.00015991864617738324,-0.001358752242141084,0.0009322631535509412,-0.0012014613721211098,6.383315929915927e-05
0.003507965473327382,-0.003717413885919436,-0.0038057487184354785,-0.0008219786423166102,-0.011254241484348372,0.0013822745623497884,0.0008243807574498752,0.001733836856214173,-0.0007306069347026478,8.231560514329885e-05,0.00027836894796067104,-0.00022830275480818717,0.001495665874703261,-0.00016924879192218567,-0.0005754586703915349
-0.023393365558407965,-0.003433312179774024,-0.006433799037786659,-0.0009367080169727552,-0.016957454422270295,-0.0010703828669162746,-0.00031593097984483257,-0.0036291783760556647,-0.0018444022290893234,-0.00017275657704103156,-0.0005147905459067706,0.0017821282948429315,-0.006217767820071464,-0.0028230340561723683,-0.0006370060451374648
-0.008899413499476582,-0.002195067317381312,0.006602928365569518,-0.0032918116967253245,0.023907523360489614,-0.0011097657017156966,0.0013445092534954896,0.0008369184426639741,-0.005472390482440249,0.00011582437658732393,1.638634393734643e-05,-0.00011939924252403491,0.0009706676233066679,-0.0002201899950426498,-0.0010452287308899129
0.012141311194459785,0.0029016416886909406,0.0033331683058535626,0.002563753648497148,0.025588060163343647,-0.0004690793638291208,0.0013502533301315942,0.0008853215600785378,-0.00389624609992752,0.00011801866952144093,-0.000113386355460709,0.0010765249371411986,0.0013017383925038458,0.00014155391302859787,-0.00016016015479916937
0.007750517664608052,0.005463756934546074,-0.003615558340581728,-0.0008965657889338349,-0.010879682912135424,-2.206804005974983e-05,0.0012377196986524674,0.0007730729638511289,-0.0008040292278344675,0.0003066383619164228,-0.0002820502404178181,0.00011042131196358703,0.0027681896850004755,0.0005795608448602609,0.0012458280674843751
-0.00048473446097696695,-0.003221949003084134,-0.004356776553201292,-0.0006616530390058837,-0.00901116533752711,0.00014700224839399648,0.002230049360711288,0.0012747984210441828,-0.0010892777012527141,0.0007688056461838692,0.00038936594300020334,0.0004340476629884337,0.004790642162298256,0.0022242231951206124,-0.00046089020214530336
-0.0004486008268378519,-0.003061200602509794,-0.004747023364979321,-0.000658302932528072,-0.00918765100119917,0.0008435753333283381,0.0020829871494581053,0.0017105519133316393,-0.0007219053717527128,0.0005242136990877567,0.0002986933667791835,6.645107296039697e-05,0.002930437967294139,0.0022129246449566512,-0.0008211898331388879
0.002187563689208445,-0.003331657958650866,-0.004217483818190719,-0.0007077098866102414,-0.011030466905511594,0.0005594839384682367,0.000561380065160487,0.0017195652095698406,-0.0006071115549347511,0.00023222539882709333,-6.67660716804599e-05,0.000360470042093275,0.0012631583125678153,-0.0003587630059555662,-0.0004280037304355134
0.002439777852309388,-0.0021386441453038686,0.012930542469822573,0.001246660280495229,0.03761356960440685,0.0007265023219571366,0.0030614687021883863,0.0013743286062345744,0.009075003724782456,-5.073448431001388e-05,0.00011585183272695434,0.0003984833576749209,0.0009499385005539347,0.0024288103503085586,0.005697224993695399
0.01097983328650846,0.0027083433201531074,0.003103575809983671,0.003817822728312473,0.028556660303684575,-0.00010527520223988688,-0.00043221778431359154,0.000646593025882587,0.001892508737967885,-0.00013361626218593708,0.000387347696843639,0.001136049261740424,0.0014302547793938894,0.0018313158797478811,-7.524003285002005e-05
0.0017051183580495033,-0.0035554985234955636,-0.003602280940460815,-0.0007224606477001429,-0.009634840632800816,-1.152407179215871e-05,0.0010468760011559757,0.0016228349992707556,-0.0017192537236571082,1.1882338740290484e-05,0.0002650812788798319,-4.122094329551693e-05,0.00514870726908846,0.0009110819585365292,0.006149420704483495
-0.0291088602198503,-0.00306307441983161,-0.006601331287003285,-0.0010786237999414648,-0.016660963421328362,-0.0003818268498833979,-0.0003893799957490667,0.0010401933259448542,-0.0011233979490847706,-0.0008966141480822089,-7.740546519847181e-05,-0.0014588152133845952,-0.008387184621002424,-0.002946062534989545,-0.0008106115093970739
-0.003564738636479865,-0.006042020373741709,-0.004569711180584127,-0.0010968195382214426,-0.016361011369059843,-0.00045821751475000404,0.0005206458443219092,0.0008795727234731657,-0.002881627315867939,-0.00026756895390521977,0.00042986759447399706,-0.0006218964697034717,1.6634867936668764e-05,-0.0007452257000749226,-0.0007614360752410252
-0.026558068819867827,-0.0034149278847626302,-0.006862131641325301,-0.0010776222831233172,-0.01830974557713687,0.00021291619996660011,-0.002186738297189337,0.0007138795356536883,0.0004639750976859493,-0.000964408662350043,-0.00041115866444947874,-0.0017965626532402492,-0.009584033889385439,-0.002793548160819755,-0.0008309609543225606
-0.0012770832830492245,-0.004016965011713746,-0.005045214963023094,-0.0005613023865175232,-0.01256080415053145,0.0008004788102973927,0.0018348345426306009,0.0013900477762257217,0.0009452519344799435,0.0005067741488547502,-0.00026941940934048996,0.0004156344869696085,0.0029386548485322316,0.0023102959833440364,-0.00027528382821278457
0.015413150678892722,0.007700220893644402,-0.0034842735210975522,-0.001096398819378809,-0.010838694250575117,0.0008025958085948735,-0.00013768058922998606,-0.0012981172819197203,-0.000906163456357588,0.0003136586865429007,-0.0004617250202877335,7.733908749449662e-05,0.002573144350405238,-7.774133738082231e-05,-0.001815443458383445
0.0015296995312495565,-0.00634691701108611,-0.006220126493919118,-0.002363005928352616,-0.01405091276094992,-0.0002994191270939104,-0.006137049676177357,0.0005560411866198165,-0.0002241147779976334,-0.0002825026688442632,-0.0009182631772823211,-7.29729958469689e-05,0.0011500091050068635,-0.0006897115469757405,-0.0008671609245120591
-0.009710307711658353,-0.00287952796830376,0.00923558736565159,-0.003179975537389918,0.026997169486443973,0.0013138493724881993,-0.0007633874371435571,-0.002719253976318689,-0.006033492802150263,8.853300019299312e-05,0.00023873308142645375,2.8139957170464948e-05,0.0003664662368835026,0.0014278241971310338,-0.0006565658920411885
-0.009549452135831561,-0.002599064675049929,0.007346390191982718,-0.00325452223902391,0.025226588626187145,-0.0008709738745196388,0.00015637979957695348,-0.002498428100060845,-0.005877795299426487,-0.00037230985482904406,7.744755382666573e-06,0.0003966935505767605,0.0009622968875291071,-0.0001781072548045951,-0.0009203226824770809
-0.003420649476047263,-0.00559610254417813,-0.005192432564588315,-0.001083454541691165,-0.015621823866420562,-0.0006586916984772537,0.0007464389795492505,0.001136561879853576,-0.0024867033035474305,-0.0005671049063700297,-0.0003165510207444817,-0.000636472492886364,0.0028905558675291587,-0.0005673997305445184,-0.001054607228823909
-0.007800128806187577,-0.002217595180900953,0.0042618185494256965,-0.0033687995617913756,0.023660373980638347,-0.0009969188068774625,0.0023825079060629186,0.0013013365887615089,-0.004544044538117758,0.00023417377139724923,0.00020764102658956453,0.000301595846474144,0.001065905264542868,-9.191874480467194e-05,-0.0006527512762107596
-0.013975388173136727,-0.0030301554962538827,-0.005082276702022652,-0.0007160582384484985,-0.012213967879853587,0.0002040085807312909,0.000899670361471255,-5.652601795541925e-06,-0.0005238880339178773,-0.00039908996747772027,0.00020568021538028579,-0.00046670240329782986,0.0032732948206372755,0.005825325620873271,-0.0008680909251067052
-0.020918085774473367,-0.0031206388702306326,-0.005972006489000049,-0.0007520465615735244,-0.01475476028279144,-0.00030746966797031165,0.0009665764798201735,-0.0018305254062079782,-0.0008151410791074337,-0.00015086371494203555,-0.00047892638549010605,0.0013896418955962684,-0.007382612823308073,0.005406699492487847,-0.0008091189897206504
0.0021293744573776556,-0.004731279279547849,0.004220798927751246,0.0002345303232978825,-0.012826384859622465,-0.00043332911025840477,0.00016830633601238457,0.001399513613106015,-0.0019808813253690536,0.0001613793748918542,0.0004982037655857753,-0.001422949338314769,0.000708149437320531,0.0008542097136917259,0.00023549659207509704
-0.024560698344653575,-0.003486284080665037,-0.005900889910862924,-0.0009687450262065751,-0.01761841901502098,0.00028645189659592783,-0.00029353036362466425,0.0007005173930979076,-0.001730226955125046,-0.00013865833321239065,-0.0003426215634535349,0.00117430529924324,-0.007743563658625116,-0.002913099706367435,-0.0004402820772469688
-0.002475143528498281,-0.005475089160398163,-0.005188536959955358,-0.0011608860977082398,-0.01647557043229503,-0.00016432643555592904,0.0011803965869829258,0.0011361666230486353,-0.0028976115445895696,-0.0005573096020047497,-0.00044111135518184986,0.0001753033630821221,-7.232138564003718e-05,0.001802991497529551,-0.0007931462813270956
-0.003780367150554252,-0.005929624593878431,-0.005271504824371192,-0.001259942589648985,-0.016756217359949956,-0.0005400575769552706,0.0009568818321056054,0.0010374416756626812,-0.002589832139024391,-0.0005536346238007793,-0.00035844154404321595,-8.770442733215177e-05,-0.00022555919080862396,-0.0005172122700697005,-0.00040897349986731803
0.01303143410215189,0.003138290493890661,0.001985281626131159,0.0020429251595133883,0.024577282038528193,-0.0005327408518240046,0.001196721441422939,0.0006204005705458881,-0.004103186325385791,2.380194334628908e-05,3.95573661202698e-06,0.00026344933139389515,0.0014555801570403013,0.0009522683676916576,6.442932142796709e-05
0.012147731205120877,0.002883381479557398,0.0030997653722850326,0.003772426698615223,0.026486345206305432,-0.00010862934898892979,-0.0008564802528020047,0.0006821388169241913,0.0006229861168389861,-6.869313519476629e-05,0.00047317389580162674,0.0011955903172562322,0.0015411929318668188,-0.0011955770432816458,-6.761681103202548e-06
-0.02782491448038816,-0.003040381279515076,-0.00648310449534963,-0.000989420232436291,-0.016494375103248395,0.0007407333484357706,9.666472584609953e-05,0.0007101707029174611,0.0006099514482970944,0.0001747080385950985,0.0003199327789041539,0.001759469434914532,-0.007034011661851358,-0.002722388731003136,-0.0002891410303324681
0.0018505922703538269,-0.004089990300707605,-0.0044623905384694506,-0.0009177747719243974,-0.01017605159499215,0.0011985198562377076,0.0009393863189152714,0.0018098098622245685,-0.0006080784247102219,0.000271085289832028,-0.00010006400646762554,9.770333520089269e-05,0.0020991212383897535,0.0007535655784887308,-0.0005892267755844485
0.008195592517394872,0.00738256359428325,-0.005998453473387561,-0.0012991369800598067,-0.012694030227594638,-0.00015376896600936547,-0.0016909872427392707,-0.001259592144004872,-0.0008490027793671912,0.0002671503994831948,-0.00041650910808588705,6.602957419552705e-05,0.0013077280143423808,1.8520929510714406e-05,0.0017518102213434823
0.0027041387576698327,-0.006844123456465628,-0.00660391960248358,-0.001156306939186724,-0.015461003454814106,-0.00013760517503132167,0.0006940186264562432,-0.008371581531474052,-0.0021887291006879193,-0.000415502835898792,0.0007920369178015172,-0.00014075004321202213,0.0013067879322914318,-0.00021932250863536263,-0.0001637111937012601
-0.0016631702740194472,-0.002740537185995977,0.014451859002717237,-0.0005143713892240414,0.030957522705383496,-0.00026187427253018396,-0.0018244259698828949,-0.003845062870744194,0.008689596270105005,-0.00017079400903423331,-0.0005845561768661668,-9.91279731301911e-05,-1.1580151378628512e-05,-0.002928386516329253,-0.0015401160840647675
-0.022936039238626055,-0.003486385721312015,-0.004713529780316207,-0.0008731162309721912,-0.013420132064508964,0.0005435019092043693,3.959419036946514e-05,0.0011105826620587704,-0.002056500007104618,0.00028985617535589583,-0.0002379063792310817,0.0006624132459516907,0.0030175140269538387,0.005281319007756733,-0.00037376442157903764
-0.007314295554021883,-0.002157519995277146,0.0037344817528143985,-0.0027658176426754544,0.024370302460380383,-0.0008956018708628083,0.0022862841559345907,0.0015955618287354447,-0.0042915955890755805,0.0002353842865414523,0.00023969121672058375,-0.00040533812829281413,0.0010772743110651075,0.0016505208359387771,-0.0007177467209359433
0.015862343939323908,0.0085562134469811,0.0033094775728409317,-0.00026801259357868624,-0.01272230163568346,0.00021136234761078219,0.00017389772115963207,-0.0023411993918666806,0.00017654595494528985,-0.00035871865415345726,-0.00031189667679230355,0.00015098400783178102,0.0022570202467761904,-0.00037602226046601356,0.002066936780059415
0.010775354221173714,0.0015652595418538125,0.016357228302388355,0.003532413703006324,0.0389573345695278,0.0005892559202991511,0.00262946406562129,0.0008542741178439304,0.002936374508182249,-3.731283991976224e-05,0.0003621962090607052,0.00032520126931867154,0.0012135981116163763,0.0015279157654391731,0.004003591618201337
